Gene ID	Gene Name	DO221123	DO221124	DO221127	DO221129	DO222303	DO222304	DO222305	DO222306	DO222307	DO222308	DO222309	DO27763	DO27764	DO27765	DO27767	DO27769	DO27773	DO27775	DO27777	DO27779
ENSG00000065320	NTN1	0.4	0.4	0.1	2.0	0.2	0.1	2.0	0.2	0.4	0.1	0.2	0.6	0.2	0.1	2.0	0.2	0.4	0.2	0.4	7.0
ENSG00000065325	GLP2R			0.1	0.1	0.2		0.1	0.3			0.1		0.2		0.2		3.0			0.1
ENSG00000065328	MCM10	30.0	11.0	11.0	13.0	8.0	11.0	11.0	17.0	13.0	9.0	10.0	30.0	29.0	49.0	32.0	38.0	8.0	31.0	11.0	14.0
ENSG00000065357	DGKA	31.0	22.0	4.0	62.0	12.0	20.0	9.0	25.0	11.0	10.0	13.0	29.0	20.0	18.0	28.0	29.0	94.0	44.0	15.0	17.0
ENSG00000065361	ERBB3	0.4	0.1		0.1	0.7		0.2	0.1	0.2		0.5	0.1	0.4	0.1	0.5	0.1	0.2	0.1	2.0	0.1
ENSG00000065371	ROPN1																	0.1	0.1		
ENSG00000065413	ANKRD44	19.0	17.0	5.0	34.0	2.0	5.0	4.0	1.0	2.0	4.0	4.0	5.0	4.0	8.0	13.0	5.0	68.0	11.0	20.0	4.0
ENSG00000065427	KARS	174.0	135.0	99.0	135.0	262.0	95.0	202.0	193.0	201.0	106.0	189.0	216.0	210.0	267.0	161.0	221.0	113.0	170.0	215.0	153.0
ENSG00000065457	ADAT1	19.0	34.0	7.0	22.0	6.0	6.0	15.0	9.0	9.0	6.0	8.0	12.0	12.0	23.0	28.0	10.0	24.0	20.0	31.0	14.0
ENSG00000065485	PDIA5	15.0	9.0	12.0	9.0	9.0	19.0	6.0	5.0	6.0	12.0	15.0	10.0	6.0	8.0	14.0	6.0	13.0	10.0	10.0	16.0
ENSG00000065491	TBC1D22B	20.0	18.0	10.0	27.0	7.0	10.0	11.0	15.0	17.0	12.0	12.0	13.0	15.0	14.0	18.0	13.0	19.0	15.0	23.0	15.0
ENSG00000065518	NDUFB4	154.0	123.0	164.0	117.0	78.0	130.0	73.0	88.0	57.0	112.0	82.0	146.0	144.0	130.0	81.0	122.0	90.0	125.0	100.0	134.0
ENSG00000065526	SPEN	23.0	20.0	4.0	44.0	6.0	10.0	6.0	7.0	6.0	7.0	6.0	36.0	33.0	35.0	57.0	41.0	51.0	42.0	32.0	11.0
ENSG00000065534	MYLK	11.0	7.0	3.0	7.0	1.0	0.7	2.0	0.6	1.0	2.0	1.0	1.0	1.0	1.0	9.0	3.0	6.0	12.0	9.0	11.0
ENSG00000065548	ZC3H15	139.0	95.0	68.0	95.0	49.0	61.0	71.0	62.0	67.0	63.0	58.0	110.0	93.0	104.0	99.0	143.0	133.0	117.0	98.0	106.0
ENSG00000065559	MAP2K4	25.0	15.0	10.0	19.0	7.0	11.0	13.0	11.0	10.0	25.0	13.0	16.0	14.0	16.0	18.0	16.0	30.0	17.0	17.0	21.0
ENSG00000065600	TMEM206	20.0	10.0	31.0	26.0	18.0	27.0	10.0	13.0	11.0	12.0	15.0	30.0	18.0	30.0	19.0	21.0	21.0	18.0	12.0	22.0
ENSG00000065609	SNAP91	0.2			0.9	0.2	0.1				0.1	0.5		0.2				3.0		0.1	0.1
ENSG00000065613	SLK	30.0	28.0	9.0	25.0	5.0	5.0	5.0	7.0	6.0	10.0	9.0	11.0	12.0	17.0	30.0	18.0	35.0	20.0	40.0	20.0
ENSG00000065615	CYB5R4	22.0	18.0	15.0	24.0	4.0	6.0	7.0	4.0	6.0	5.0	9.0	12.0	15.0	14.0	11.0	19.0	24.0	19.0	10.0	11.0
ENSG00000065618	COL17A1	3.0	0.2	0.1	0.2	0.3	0.1	0.2		0.1		1.0		0.3	0.1	0.7		0.5		0.1	0.2
ENSG00000065621	GSTO2	0.1	0.2	0.3	0.3	0.8	0.3	0.1	0.2	0.2	0.6	0.6	0.3	0.2	0.1	0.9	4.0	0.3	4.0	3.0	0.6
ENSG00000065665	SEC61A2	6.0	5.0	2.0	11.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	8.0	9.0	10.0	5.0	7.0	13.0	13.0	5.0	11.0
ENSG00000065675	PRKCQ	4.0	4.0	2.0	12.0	6.0	2.0	3.0	2.0	1.0	1.0	7.0	1.0	0.3	2.0	11.0	1.0	24.0	2.0	11.0	2.0
ENSG00000065717	TLE2	2.0	2.0	0.4	2.0	5.0	1.0	2.0	2.0	2.0	2.0	6.0	1.0	1.0	0.9	4.0	1.0	5.0	1.0	3.0	2.0
ENSG00000065802	ASB1	25.0	17.0	10.0	24.0	8.0	17.0	12.0	15.0	13.0	10.0	19.0	13.0	14.0	15.0	13.0	15.0	33.0	21.0	13.0	8.0
ENSG00000065809	FAM107B	216.0	108.0	215.0	175.0	50.0	50.0	90.0	45.0	100.0	68.0	99.0	152.0	239.0	113.0	105.0	178.0	242.0	132.0	119.0	71.0
ENSG00000065833	ME1	0.7	2.0	5.0	13.0	3.0	2.0	1.0	7.0	3.0	1.0	2.0	2.0	0.9	3.0	9.0	3.0	5.0	0.8	3.0	6.0
ENSG00000065882	TBC1D1	34.0	39.0	56.0	36.0	68.0	123.0	31.0	89.0	37.0	104.0	26.0	200.0	177.0	201.0	118.0	149.0	54.0	123.0	46.0	59.0
ENSG00000065883	CDK13	27.0	26.0	7.0	35.0	7.0	6.0	6.0	7.0	6.0	7.0	7.0	52.0	48.0	34.0	41.0	27.0	55.0	43.0	22.0	20.0
ENSG00000065911	MTHFD2	160.0	159.0	157.0	86.0	39.0	53.0	104.0	67.0	66.0	41.0	63.0	85.0	66.0	138.0	94.0	176.0	69.0	111.0	120.0	153.0
ENSG00000065923	SLC9A7	9.0	10.0	11.0	53.0	4.0	6.0	28.0	4.0	8.0	11.0	3.0	8.0	3.0	5.0	14.0	12.0	40.0	20.0	63.0	16.0
ENSG00000065970	FOXJ2	12.0	26.0	3.0	12.0	4.0	2.0	4.0	2.0	2.0	1.0	5.0	5.0	4.0	7.0	9.0	8.0	23.0	8.0	17.0	7.0
ENSG00000065978	YBX1	1818.0	1300.0	1454.0	1040.0	1537.0	1354.0	1062.0	1036.0	1482.0	1499.0	1387.0	2353.0	2393.0	2495.0	1612.0	2389.0	872.0	1735.0	1234.0	1431.0
ENSG00000065989	PDE4A	5.0	4.0	4.0	4.0	7.0	9.0	4.0	3.0	4.0	3.0	4.0	19.0	19.0	19.0	21.0	20.0	5.0	12.0	16.0	3.0
ENSG00000066027	PPP2R5A	55.0	50.0	28.0	66.0	17.0	44.0	33.0	26.0	26.0	28.0	37.0	39.0	31.0	37.0	43.0	53.0	84.0	45.0	43.0	85.0
ENSG00000066032	CTNNA2							30.0		0.1	0.1			0.1							0.1
ENSG00000066044	ELAVL1	71.0	52.0	29.0	47.0	44.0	42.0	48.0	42.0	48.0	39.0	48.0	70.0	94.0	97.0	57.0	76.0	46.0	59.0	37.0	48.0
ENSG00000066056	TIE1	3.0	9.0	9.0	6.0	16.0	3.0	4.0	3.0	5.0	4.0	5.0	3.0	12.0	4.0	68.0	27.0	9.0	12.0	3.0	10.0
ENSG00000066084	DIP2B	14.0	16.0	7.0	21.0	5.0	6.0	7.0	4.0	4.0	8.0	5.0	8.0	10.0	17.0	18.0	10.0	26.0	13.0	19.0	8.0
ENSG00000066117	SMARCD1	57.0	62.0	12.0	74.0	25.0	39.0	40.0	33.0	38.0	78.0	31.0	67.0	80.0	110.0	71.0	75.0	73.0	54.0	39.0	37.0
ENSG00000066135	KDM4A	33.0	33.0	7.0	36.0	7.0	18.0	11.0	13.0	10.0	13.0	14.0	17.0	16.0	30.0	29.0	28.0	37.0	22.0	25.0	14.0
ENSG00000066136	NFYC	39.0	28.0	11.0	36.0	20.0	25.0	22.0	26.0	23.0	22.0	27.0	42.0	50.0	33.0	30.0	30.0	32.0	28.0	22.0	31.0
ENSG00000066185	ZMYND12	0.5	1.0	2.0	1.0	0.8	3.0	1.0	2.0	0.6	4.0	1.0	0.5	0.3	0.4	1.0	0.4	0.7	0.7	2.0	2.0
ENSG00000066230	SLC9A3	0.9	4.0		2.0		0.1	0.2	0.1	0.5		0.3	0.5	0.8	0.6	0.4	0.8	5.0	1.0	5.0	0.1
ENSG00000066248	NGEF				0.1	0.4	0.3	0.2	0.1	0.2	0.1	0.4		0.3	0.1	0.6			0.1	11.0	0.2
ENSG00000066279	ASPM	39.0	34.0	7.0	41.0	5.0	7.0	4.0	5.0	7.0	7.0	8.0	67.0	37.0	48.0	38.0	49.0	23.0	55.0	12.0	24.0
ENSG00000066294	CD84	39.0	37.0	11.0	43.0	11.0	5.0	15.0	12.0	8.0	11.0	15.0	24.0	9.0	9.0	57.0	22.0	61.0	37.0	49.0	11.0
ENSG00000066322	ELOVL1	78.0	81.0	39.0	91.0	56.0	72.0	89.0	65.0	69.0	109.0	96.0	60.0	75.0	34.0	62.0	55.0	79.0	49.0	79.0	61.0
ENSG00000066336	SPI1	192.0	208.0	47.0	142.0	145.0	107.0	208.0	213.0	151.0	202.0	316.0	137.0	134.0	106.0	129.0	93.0	128.0	104.0	144.0	115.0
ENSG00000066379	ZNRD1	23.0	30.0	55.0	20.0	37.0	33.0	33.0	53.0	25.0	36.0	50.0	33.0	31.0	32.0	15.0	25.0	16.0	29.0	15.0	14.0
ENSG00000066382	MPPED2		0.1		0.1	0.2		0.1				0.3	0.3	0.1	0.4	0.1	0.1	0.1		1.0	0.3
ENSG00000066405	CLDN18		0.1		0.1	0.3				0.2		0.1		0.1		0.2				0.1	0.2
ENSG00000066422	ZBTB11	19.0	18.0	18.0	31.0	5.0	8.0	4.0	6.0	5.0	5.0	4.0	16.0	18.0	20.0	21.0	19.0	39.0	24.0	18.0	17.0
ENSG00000066427	ATXN3	12.0	9.0	5.0	10.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	6.0	7.0	8.0	7.0	7.0	11.0	9.0	5.0	9.0
ENSG00000066455	GOLGA5	44.0	39.0	28.0	37.0	12.0	16.0	13.0	13.0	15.0	16.0	19.0	27.0	24.0	25.0	41.0	30.0	49.0	29.0	41.0	41.0
ENSG00000066468	FGFR2	4.0	0.7	0.3	0.4	0.6	0.1	0.7	0.1	0.9	0.5	3.0	0.2	0.3		1.0	0.2	4.0	0.1	0.1	0.4
ENSG00000066557	LRRC40	47.0	41.0	35.0	32.0	8.0	11.0	6.0	7.0	8.0	9.0	7.0	32.0	41.0	56.0	36.0	39.0	37.0	45.0	12.0	21.0
ENSG00000066583	ISOC1	43.0	63.0	43.0	43.0	18.0	20.0	40.0	42.0	30.0	95.0	23.0	45.0	65.0	51.0	38.0	59.0	43.0	42.0	29.0	40.0
ENSG00000066629	EML1	4.0	3.0	0.7	2.0	1.0	0.3	0.9	0.8	0.5	0.6	1.0	0.5	0.4	0.2	4.0	1.0	3.0	1.0	4.0	2.0
ENSG00000066651	TRMT11	38.0	35.0	7.0	19.0	13.0	10.0	7.0	13.0	8.0	10.0	11.0	34.0	29.0	35.0	30.0	46.0	41.0	35.0	14.0	23.0
ENSG00000066654	THUMPD1	42.0	51.0	18.0	47.0	9.0	15.0	13.0	10.0	13.0	17.0	14.0	40.0	34.0	38.0	40.0	39.0	73.0	48.0	48.0	39.0
ENSG00000066697	MSANTD3	30.0	22.0	12.0	10.0	9.0	12.0	9.0	15.0	16.0	13.0	17.0	19.0	13.0	18.0	17.0	18.0	11.0	21.0	20.0	22.0
ENSG00000066735	KIF26A	1.0	2.0	0.3	1.0	1.0	0.2	0.9	0.7	0.7	0.6	1.0	2.0	0.3	1.0	4.0	1.0	1.0	1.0	0.4	1.0
ENSG00000066739	ATG2B	13.0	17.0	3.0	14.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	11.0	13.0	14.0	12.0	9.0	28.0	14.0	13.0	8.0
ENSG00000066777	ARFGEF1	26.0	22.0	11.0	31.0	6.0	8.0	12.0	11.0	9.0	10.0	8.0	9.0	10.0	10.0	25.0	20.0	43.0	20.0	25.0	21.0
ENSG00000066813	ACSM2B					0.1								0.1							0.1
ENSG00000066827	ZFAT	7.0	11.0	19.0	26.0	2.0	31.0	9.0	58.0	6.0	7.0	5.0	7.0	7.0	3.0	5.0	6.0	16.0	5.0	9.0	13.0
ENSG00000066855	MTFR1	11.0	7.0	13.0	12.0	5.0	3.0	5.0	7.0	8.0	5.0	4.0	11.0	11.0	14.0	10.0	13.0	16.0	12.0	14.0	17.0
ENSG00000066923	STAG3	78.0	5.0	2.0	4.0	6.0	12.0	42.0	41.0	71.0	286.0	25.0	15.0	79.0	10.0	8.0	7.0	6.0	21.0	3.0	63.0
ENSG00000066926	FECH	22.0	45.0	17.0	19.0	8.0	9.0	8.0	36.0	4.0	9.0	9.0	5.0	6.0	10.0	11.0	13.0	13.0	14.0	10.0	15.0
